date,ZOMATO,ACI,ADANIENT,ADANIPORTS,AEROFLEX,AETHER,AVALON,AXISBANK,BAJFINANCE,BANDHANBNK,BHEL,CASTROLIND,CDSL,CLEAN,COALINDIA,DATAPATTNS,DCXINDIA,DMART,FEDERALBNK,HAL,HAPPSTMNDS,HDFCBANK,HFCL,IDFCFIRSTB,IEX,INDIGO,INOXINDIA,IRCTC,IREDA,IRFC,JIOFIN,KELLTONTEC,KOTAKBANK,LATENTVIEW,MAZDOCK,MCX,MTARTECH,NEWGEN,PPL,PREMIERENE,PRINCEPIPE,RTNPOWER,RVNL,SBICARD,SBIN,SONACOMS,SPANDANA,SWIGGY,SYNGENE,TATACONSUM,TATAELXSI,TATAPOWER,UJJIVANSFB,VBL,VINCOFE,WAAREERTL,WHIRLPOOL
2022-06-30,53.85,,2190.9,672.05,,780.45,,636.8,5400.5,263.5,44.95,103.3,1114.4,1490.05,185.6,640.5,,3406.1,90.2,1769.8,828.95,1348.0,55.15,31.45,158.75,1606.2,,576.2,,19.65,,72.05,1661.1,333.95,246.25,1307.95,1271.25,357.6,164.5,,598.15,3.4,30.0,768.25,465.9,553.8,410.15,,554.75,706.35,8170.55,202.2,15.05,790.55,,,1560.85
2022-07-01,56.15,,2232.2,677.9,,774.35,,643.95,5614.4,264.85,45.65,103.9,1103.5,1458.95,183.25,636.2,,3388.75,93.65,1736.2,815.3,1353.75,55.2,32.25,159.75,1650.4,,579.2,,19.95,,70.95,1667.75,334.5,248.15,1286.0,1244.75,349.35,164.4,,592.95,3.3,30.0,772.65,466.85,567.7,412.9,,561.75,719.55,8152.05,207.0,15.35,794.0,,,1553.4
2022-07-04,54.3,,2261.85,682.0,,776.85,,654.35,5630.3,270.75,45.7,104.9,1108.8,1457.0,182.05,641.3,,3495.5,95.2,1776.35,825.95,1355.65,55.0,34.05,158.75,1648.75,,575.4,,19.75,,70.6,1670.9,339.05,255.3,1285.75,1219.1,345.35,164.7,,597.35,3.4,30.25,786.0,473.45,568.0,410.5,,556.9,730.15,8081.4,211.45,15.2,786.1,,,1556.0
2022-07-05,55.45,,2246.45,678.75,,785.15,,648.5,5661.1,273.45,45.2,105.55,1093.45,1460.2,182.45,656.65,,3639.05,94.55,1759.05,825.6,1352.6,54.85,33.45,154.5,1629.45,,570.85,,19.9,,71.3,1663.05,340.05,252.7,1303.7,1217.95,348.5,164.65,,592.45,3.4,30.25,816.55,472.15,560.1,408.3,,550.95,729.05,8003.2,212.8,15.55,795.35,,,1550.4
2022-07-06,54.35,,2272.85,694.35,,796.75,,657.95,5916.7,277.7,45.95,106.9,1093.1,1467.6,181.7,694.2,,3792.0,95.55,1747.1,823.05,1371.25,55.2,34.05,159.7,1662.15,,577.3,,19.95,,70.75,1704.5,341.75,255.55,1310.45,1233.9,351.65,164.35,,597.6,3.35,30.4,850.25,479.95,568.55,412.3,,546.45,749.95,7973.85,214.0,16.25,821.0,,,1612.6
2022-07-07,54.45,,2274.3,703.6,,830.6,,658.15,5860.7,279.6,47.0,108.0,1118.35,1499.4,186.0,695.2,,3850.95,97.0,1735.7,826.9,1395.8,58.0,34.3,163.7,1692.0,,582.65,,19.95,,71.7,1738.5,352.8,260.6,1310.15,1241.4,360.05,168.9,,599.05,3.4,30.6,848.05,486.75,566.85,417.95,,573.3,754.85,8082.9,214.55,16.35,827.2,,,1664.4
2022-07-08,54.8,,2293.05,715.7,,828.7,,669.15,5873.2,271.9,47.05,107.75,1113.75,1522.45,189.8,708.75,,3941.7,97.5,1740.55,828.85,1397.1,57.9,33.75,163.85,1677.9,,589.0,,19.95,,72.2,1744.75,365.5,263.35,1303.9,1261.1,367.9,170.05,,594.9,3.55,30.9,851.15,488.55,567.45,416.25,,572.95,761.4,7993.15,220.05,16.25,848.55,,,1658.6
2022-07-11,56.1,,2373.25,729.2,,824.05,,679.85,5861.5,275.0,48.05,109.0,1111.7,1506.0,193.35,731.85,,3986.85,99.7,1746.1,833.8,1406.15,62.55,34.35,163.45,1694.65,,592.9,,20.15,,72.4,1741.25,358.05,263.1,1312.65,1264.4,370.95,173.6,,588.45,3.7,31.0,854.05,488.2,576.75,431.5,,573.1,765.9,8046.0,220.75,16.15,855.25,,,1669.6
2022-07-12,59.0,,2365.65,731.9,,819.35,,676.2,5873.55,282.4,48.5,109.5,1126.05,1500.15,193.9,717.6,,3878.4,98.45,1741.65,836.4,1391.8,65.85,34.0,163.0,1693.45,,590.25,,20.2,,72.5,1718.95,352.4,260.35,1335.6,1243.0,367.35,170.4,,590.8,3.85,31.55,849.95,484.95,570.25,427.9,,570.85,756.45,7958.0,221.5,15.95,853.45,,,1647.4
2022-07-13,58.35,,2353.5,726.75,,824.4,,679.9,5878.9,277.45,48.35,113.05,1112.45,1603.55,193.45,717.75,,3883.35,98.0,1724.1,835.4,1357.85,65.6,33.9,163.55,1737.7,,592.8,,20.1,,76.45,1742.05,347.15,260.5,1327.85,1239.15,364.5,169.35,,592.85,3.85,30.95,853.95,486.5,580.7,414.5,,592.4,762.55,7711.4,220.75,15.95,874.7,,,1641.9
2022-07-14,55.65,,2383.1,724.45,,827.0,,668.25,5830.85,275.35,49.25,112.45,1097.45,1570.55,192.0,729.85,,3924.85,97.2,1730.0,828.95,1351.05,63.7,33.8,162.15,1761.0,,585.7,,20.0,,73.3,1770.05,335.9,257.65,1337.05,1231.9,359.65,169.1,,593.15,3.7,30.7,845.7,479.35,574.95,405.45,,587.5,765.85,7799.55,221.35,15.9,834.8,,,1671.05
2022-07-15,53.9,,2405.25,730.9,,853.7,,662.2,5915.2,270.3,49.55,113.1,1095.35,1558.0,193.4,716.35,,3926.8,98.75,1726.1,828.15,1362.05,67.1,33.35,163.1,1785.85,,591.25,,20.1,,72.75,1787.7,351.2,259.75,1343.75,1237.5,360.2,169.45,,597.2,3.7,30.5,835.3,479.1,570.2,409.0,,613.2,790.55,8060.6,225.0,15.9,826.6,,,1692.8
2022-07-18,53.6,,2423.6,739.75,,917.4,,684.5,6059.8,280.8,50.45,111.4,1110.0,1607.5,195.6,715.6,,3945.75,103.0,1773.6,856.45,1347.55,68.25,34.8,166.55,1801.15,,604.0,,20.25,,74.0,1845.65,369.45,263.9,1356.4,1240.0,373.1,169.9,,605.2,3.85,30.95,844.8,490.3,570.1,418.05,,624.15,794.35,8104.05,227.8,15.9,856.15,,,1688.4
2022-07-19,53.95,,2451.3,749.0,,961.8,,700.6,6065.95,287.75,51.2,111.8,1107.85,1690.65,198.25,745.05,,3931.3,107.05,1824.1,880.75,1348.05,70.65,35.25,165.25,1776.65,,607.75,,20.45,,74.05,1834.95,364.05,263.25,1363.95,1244.75,383.1,170.2,,609.05,4.0,30.9,858.3,497.95,569.9,442.15,,614.0,787.25,8079.4,228.0,15.9,879.1,,,1689.65
2022-07-20,53.4,,2451.1,743.55,,921.1,,705.7,6074.4,282.05,50.75,111.3,1123.65,1669.9,197.85,748.9,,3915.45,105.15,1831.1,912.0,1365.05,68.5,34.9,164.55,1766.4,,608.15,,20.65,,74.4,1827.75,369.0,265.75,1406.25,1248.8,362.35,169.95,,605.85,3.9,30.65,876.9,508.6,572.7,427.05,,604.65,795.0,8113.8,227.6,16.0,893.35,,,1695.35
2022-07-21,53.5,,2495.5,754.25,,935.4,,715.55,6266.9,283.25,53.45,111.05,1129.35,1697.8,198.6,757.45,,4035.35,107.2,1847.8,969.9,1360.75,69.5,35.75,163.45,1826.0,,607.85,,20.55,,74.25,1800.55,369.15,271.25,1426.1,1263.45,353.15,172.5,,612.55,3.9,30.9,884.0,512.05,578.8,435.4,,598.9,818.3,8196.3,230.1,16.75,871.95,,,1710.05
2022-07-22,53.65,,2499.4,754.25,,915.1,,730.75,6258.25,286.0,53.05,109.95,1142.65,1736.4,197.1,750.75,,3963.4,107.2,1868.95,998.6,1392.5,68.4,35.75,160.95,1815.45,,609.75,,20.75,,73.8,1827.1,372.05,275.0,1422.3,1293.8,361.3,172.45,,595.0,3.95,30.95,878.45,513.7,575.2,432.45,,572.65,804.05,8386.3,230.85,16.95,872.3,,,1738.7
2022-07-25,47.6,,2550.6,749.95,,897.5,,727.35,6227.0,273.8,53.85,110.15,1133.8,1757.85,200.9,743.45,,4040.05,107.35,1903.45,970.9,1396.6,63.2,35.95,158.5,1816.4,,599.3,,20.55,,74.1,1795.55,367.95,270.95,1403.15,1252.35,359.25,167.05,,593.8,3.9,30.85,883.9,517.8,569.9,429.35,,569.25,807.95,8529.4,232.5,17.4,874.95,,,1727.75
2022-07-26,41.65,,2559.7,749.1,,903.05,,706.45,6264.45,270.7,52.0,113.55,1131.3,1687.7,202.3,730.3,,3932.4,105.7,1883.65,941.0,1393.75,64.75,35.65,154.15,1779.65,,596.05,,20.4,,72.0,1761.6,354.7,269.2,1394.7,1240.05,368.3,167.4,,589.7,3.75,30.8,892.0,514.2,552.85,411.85,,570.7,790.85,8361.3,226.15,19.1,878.15,,,1731.9
2022-07-27,43.95,,2548.7,760.65,,877.55,,718.95,6396.35,277.25,52.7,114.1,1121.75,1752.55,203.45,767.35,,4000.95,107.45,1939.15,949.6,1404.4,64.15,35.75,154.8,1772.1,,600.95,,20.3,,70.65,1754.1,380.25,278.8,1397.2,1218.95,363.45,166.8,,590.25,3.8,31.0,888.8,528.2,550.0,426.9,,575.25,801.6,8481.4,218.0,19.7,869.9,,,1765.2
2022-07-28,45.7,,2550.4,764.5,,839.15,,725.9,7076.6,280.5,53.25,113.5,1113.35,1699.25,202.85,757.1,,4147.8,107.3,2024.65,963.7,1416.85,66.25,36.6,154.95,1843.0,,602.5,,20.4,,71.45,1828.5,371.75,277.85,1388.1,1225.1,363.9,167.75,,597.3,3.75,30.95,929.15,532.45,563.65,430.05,,573.1,806.6,8560.0,218.15,19.2,876.25,,,1781.1
2022-07-29,46.8,,2569.2,763.7,,847.55,,724.75,7209.1,276.2,53.85,113.8,1126.95,1687.35,211.25,776.15,,4243.85,106.65,2025.0,967.95,1434.2,66.55,37.55,159.6,1867.95,,637.1,,20.6,,71.4,1810.35,372.0,278.3,1396.9,1265.95,370.1,167.4,,604.6,3.9,30.95,939.25,528.35,568.35,426.65,,567.95,811.65,8690.05,221.9,19.2,882.7,,,1773.4
2022-08-01,46.3,,2660.15,801.25,,855.1,,730.8,7261.0,282.4,54.7,113.6,1161.6,1677.55,212.75,797.4,,4307.65,106.9,2029.2,974.25,1446.15,66.65,41.95,166.8,1891.4,,641.9,,20.95,,72.4,1855.75,370.95,282.15,1322.6,1303.45,373.85,174.55,,612.1,3.95,31.1,944.2,533.75,596.2,424.35,,574.9,811.1,8720.6,230.35,20.75,926.1,,,1783.1
2022-08-02,55.55,,2683.65,802.3,,858.55,,730.45,7341.9,282.2,54.55,115.25,1179.45,1670.5,215.25,750.95,,4259.1,110.85,2048.35,969.7,1430.25,67.85,43.4,166.2,1944.65,,647.95,,21.25,,73.4,1884.6,373.25,280.1,1320.05,1410.7,372.15,175.25,,611.55,3.9,31.0,941.8,542.1,586.9,422.4,,563.8,811.6,8641.75,232.65,21.0,915.6,,,1783.6
2022-08-03,55.45,,2711.4,807.2,,834.3,,730.5,7296.35,284.1,53.2,114.9,1161.1,1663.1,212.1,775.75,,4253.15,109.0,2024.9,973.55,1433.6,66.75,43.15,166.35,1976.65,,642.15,,21.3,,72.25,1851.1,368.85,273.5,1318.0,1435.6,371.75,169.8,,608.8,3.8,31.0,935.9,540.85,585.0,437.45,,557.75,812.75,8840.3,232.5,20.85,942.6,,,1786.05
2022-08-04,57.85,,2723.6,807.25,,821.8,,721.6,7316.65,278.8,52.65,115.05,1137.2,1629.0,207.15,799.65,,4239.1,107.95,2004.65,968.75,1431.9,65.85,43.05,163.3,1986.1,,639.0,,21.3,,74.15,1835.55,369.15,274.0,1300.05,1414.65,369.65,169.55,,605.1,3.75,30.95,944.35,533.25,576.0,423.2,,570.4,789.25,8956.7,227.65,20.9,1003.75,,,1789.5
2022-08-05,54.6,,2698.4,810.25,,824.6,,728.5,7304.7,274.1,51.65,116.55,1153.15,1633.85,208.45,820.2,,4232.25,108.95,1997.3,970.5,1427.05,68.05,43.4,165.5,2080.9,,642.35,,21.25,,73.25,1833.9,370.15,277.55,1287.7,1400.4,372.05,170.1,,633.45,3.9,30.95,935.6,531.05,557.65,435.05,,563.15,784.8,9308.6,232.1,20.9,1025.25,,,1787.4
2022-08-08,55.45,,2791.9,801.65,,821.65,,745.55,7342.2,275.4,51.85,114.1,1168.95,1609.2,215.4,833.4,,4250.05,109.55,2159.25,968.5,1462.05,74.5,44.65,165.9,2067.2,,658.5,,21.35,,72.35,1844.5,367.35,282.3,1285.1,1411.85,385.0,169.45,,635.2,3.8,31.1,916.15,520.4,561.5,440.1,,576.15,788.7,9555.2,228.25,20.45,1011.65,,,1802.45
2022-08-10,55.95,,2827.2,790.55,,818.55,,739.0,7149.4,273.6,52.65,114.7,1160.95,1600.5,219.85,833.4,,4250.7,109.75,2168.3,964.4,1466.3,75.35,44.8,165.0,2038.3,,673.15,,21.35,,72.35,1828.35,363.65,283.2,1279.9,1469.1,378.25,180.4,,608.4,3.8,31.2,907.0,514.7,567.4,462.65,,577.8,790.55,9461.5,228.5,19.95,1003.0,,,1794.45
2022-08-11,57.9,,2834.05,792.75,,837.5,,758.85,7318.95,273.15,52.9,113.9,1162.85,1607.8,218.6,832.2,,4274.85,111.15,2264.45,973.05,1485.7,75.55,45.25,163.8,2019.8,,670.1,,21.2,,72.95,1853.5,362.55,297.45,1314.6,1470.9,370.8,177.3,,600.85,3.8,31.0,941.6,524.75,562.05,461.45,,582.55,773.45,9498.65,229.4,20.05,1002.65,,,1798.5
2022-08-12,61.75,,2864.55,788.35,,835.05,,760.55,7309.4,271.25,52.9,114.0,1204.15,1621.75,221.65,838.55,,4336.7,110.8,2270.2,979.25,1485.15,74.95,45.1,165.15,2014.15,,666.45,,21.35,,73.4,1841.2,358.4,311.65,1318.85,1561.35,411.15,176.3,,599.85,3.8,30.95,953.9,530.7,569.85,466.95,,591.7,763.45,10238.05,232.4,19.7,1025.5,,,1786.15
2022-08-16,64.25,,2975.85,824.15,,828.65,,764.65,7286.1,280.4,53.9,115.15,1223.85,1644.0,222.9,859.8,,4402.1,110.35,2297.3,1000.05,1502.15,74.25,45.1,171.85,2069.15,,668.15,,21.35,,71.45,1846.35,360.35,320.15,1313.3,1600.25,420.75,175.4,,597.3,3.85,31.0,961.4,525.95,570.35,475.65,,595.6,779.5,10579.1,236.0,21.05,1039.25,,,1790.6
2022-08-17,65.25,,3008.65,824.75,,836.55,,772.1,7527.1,286.65,53.75,116.4,1225.3,1673.05,221.45,864.1,,4398.65,109.8,2290.55,1107.6,1509.9,76.0,46.0,172.6,2050.55,,671.65,,21.35,,72.8,1839.7,377.1,319.85,1328.5,1606.25,417.35,173.45,,598.15,4.0,31.2,1000.8,528.15,539.1,477.7,,590.1,793.5,10684.9,237.3,21.0,1036.5,,,1815.7
2022-08-18,67.1,,3153.65,833.05,,841.5,,765.05,7488.25,288.35,56.2,117.15,1237.3,1736.5,221.75,866.45,,4460.95,111.0,2315.35,1114.75,1511.7,75.75,45.5,166.35,2022.0,,714.15,,21.4,,72.35,1904.5,388.75,323.3,1346.1,1600.6,416.85,172.7,,598.25,4.0,31.2,957.85,532.35,518.1,471.4,,595.85,807.85,10614.15,237.95,21.0,1040.9,,,1818.35
2022-08-19,61.45,,3130.2,871.8,,857.45,,757.5,7301.7,281.8,54.1,115.25,1215.1,1744.7,217.15,863.55,,4382.0,107.55,2242.25,1098.6,1493.05,72.8,44.65,163.75,1970.3,,735.15,,21.25,,69.5,1877.0,389.5,306.25,1320.1,1601.55,411.95,172.4,,590.2,3.95,31.15,921.0,520.35,520.85,482.85,,583.85,786.95,10138.75,232.65,20.8,988.15,,,1838.6
2022-08-22,62.0,,3051.6,840.25,,859.45,,741.85,7102.2,278.6,52.3,113.9,1179.15,1704.0,218.3,839.75,,4250.75,106.65,2229.75,1050.4,1470.35,71.2,43.65,157.1,1968.75,,712.5,,20.95,,67.2,1832.05,374.55,304.1,1276.0,1571.35,393.9,172.55,,586.1,3.95,30.9,903.65,511.3,523.5,492.95,,583.4,793.95,9788.7,224.15,20.15,919.75,,,1763.95
2022-08-23,64.45,,3030.65,832.5,,852.2,,747.05,7207.7,280.1,53.05,113.3,1201.6,1702.25,222.85,843.05,,4256.95,109.85,2238.5,1042.1,1465.8,71.95,46.05,157.9,2004.5,,714.95,,20.95,,67.1,1855.75,374.95,306.7,1307.9,1586.85,395.35,175.25,,585.5,4.0,30.7,917.15,521.9,532.7,491.8,,595.7,809.35,9618.75,231.45,20.45,963.55,,,1797.35
2022-08-24,62.2,,3134.65,836.3,,855.8,,750.15,7176.9,295.75,53.25,113.7,1192.75,1732.5,223.65,881.05,,4304.25,114.0,2217.3,1060.05,1472.85,73.35,48.6,159.85,1970.7,,724.3,,21.05,,69.55,1867.6,376.1,313.05,1295.4,1586.2,388.3,180.6,,580.6,4.05,30.75,922.4,519.3,527.6,493.35,,614.1,805.7,9861.0,229.6,20.7,1030.9,,,1792.65
2022-08-25,62.1,,3066.35,816.0,,851.9,,743.35,7047.15,297.15,57.45,113.95,1192.9,1776.2,224.9,894.6,,4341.25,113.9,2220.65,1049.85,1464.85,71.95,48.95,159.1,1973.8,,717.0,,21.1,,69.1,1868.75,375.45,314.05,1289.5,1576.85,393.6,182.5,,581.3,4.0,31.55,917.2,520.4,523.9,508.05,,603.85,801.85,9656.6,229.3,21.0,1028.3,,,1838.7
2022-08-26,61.85,,3139.55,837.7,,845.85,,744.9,7062.1,286.35,57.85,114.6,1190.9,1783.9,229.95,957.75,,4409.65,113.9,2273.25,1036.2,1465.1,71.65,48.45,159.45,1974.7,,718.65,,21.25,,68.9,1902.05,373.85,354.15,1281.65,1623.95,397.85,180.55,,580.6,4.05,32.3,908.0,523.8,530.8,519.15,,600.05,801.95,9349.0,235.1,20.6,1023.4,,,1816.5
2022-08-29,59.2,,3142.6,836.4,,841.15,,728.7,6964.35,275.2,59.2,113.55,1187.4,1733.45,230.6,1032.5,,4431.55,113.1,2289.2,1004.85,1439.4,74.45,48.65,158.05,1959.2,,691.8,,21.35,,67.7,1850.0,364.3,394.5,1257.6,1636.6,391.35,179.1,,584.1,3.95,32.85,894.55,514.85,519.1,528.3,,604.4,806.15,8870.85,232.65,20.25,1002.2,,,1798.45
2022-08-30,57.95,,3194.35,842.15,,863.9,,751.5,7306.25,278.5,58.8,114.0,1248.9,1740.0,234.8,1067.2,,4531.35,117.0,2295.2,1031.9,1486.1,74.3,49.15,161.0,2016.8,,710.75,,21.4,,69.5,1915.45,368.25,391.6,1289.25,1645.45,394.4,182.05,,587.25,3.95,32.9,922.2,531.25,522.0,551.8,,600.55,809.65,9019.25,236.95,21.0,1034.15,,,1824.15
2022-09-01,62.45,,3233.25,837.8,,921.3,,744.15,7181.3,278.55,60.15,113.55,1262.9,1767.15,230.3,1097.8,,4565.85,118.75,2303.1,1031.35,1472.15,74.05,49.15,160.2,2038.35,,707.05,,21.7,,71.65,1902.85,390.8,402.5,1287.2,1618.45,392.8,188.8,,588.95,4.1,32.95,928.05,533.3,526.95,574.6,,600.0,838.4,9020.3,237.2,20.9,1042.2,,,1819.1
2022-09-02,59.75,,3355.8,851.95,,918.6,,750.2,7190.35,276.1,59.3,114.0,1248.5,1756.3,229.3,1059.05,,4576.8,119.55,2369.5,1020.75,1485.5,76.4,48.55,158.0,2029.4,,712.65,,21.95,,70.95,1918.85,388.55,397.5,1277.25,1666.1,394.55,188.1,,593.05,4.3,32.8,932.5,536.7,524.0,575.95,,594.05,833.7,8707.25,235.2,20.8,1031.6,,,1793.4
2022-09-05,59.65,,3346.55,850.9,,894.0,,756.1,7196.2,283.85,60.5,113.55,1295.1,1790.3,231.6,1077.4,,4577.45,123.55,2377.5,1015.05,1495.05,78.7,50.8,160.65,2019.9,,710.9,,22.1,,70.1,1937.9,382.15,392.1,1272.0,1633.5,390.1,189.0,,596.2,4.5,32.95,936.35,538.9,522.7,619.05,,578.35,837.45,8872.85,236.45,22.75,1033.4,,,1790.95
2022-09-06,59.7,,3435.8,850.35,,887.25,,750.0,7119.35,282.65,60.8,113.8,1324.5,1794.55,232.7,1065.7,,4557.1,121.2,2394.4,1014.4,1489.35,77.5,49.9,159.4,2021.4,,708.3,,22.4,,70.3,1915.7,378.15,380.0,1266.5,1611.75,388.2,183.95,,596.7,4.7,32.9,950.25,537.8,519.8,598.45,,565.25,818.25,8846.45,247.35,22.1,1093.75,,,1799.35
2022-09-07,59.5,,3473.75,874.9,,884.45,,755.4,7166.5,284.05,62.1,114.05,1401.55,1838.35,238.85,1133.3,,4426.3,118.75,2413.4,1027.6,1482.3,79.45,50.15,158.7,1977.7,,706.45,,22.75,,70.8,1908.25,379.05,408.6,1273.0,1627.0,404.35,188.45,,596.55,4.9,33.15,958.15,532.85,526.9,576.1,,571.15,825.1,8813.2,246.95,23.35,1082.9,,,1817.15
2022-09-08,61.35,,3462.8,885.05,,887.15,,779.75,7257.65,291.9,63.05,116.25,1420.65,1870.9,236.45,1177.25,,4406.05,118.05,2421.8,1036.0,1497.6,80.15,51.1,160.0,1940.65,,714.8,,22.75,,71.2,1930.05,384.7,432.6,1270.75,1613.95,399.3,181.25,,600.3,5.1,33.6,963.2,544.65,525.3,592.85,,575.25,819.1,8766.4,244.9,24.35,1098.25,,,1802.9
2022-09-09,62.8,,3451.2,906.85,,880.05,,784.85,7180.9,293.5,64.2,115.1,1387.75,1920.1,237.6,1160.75,,4386.1,119.55,2433.85,1047.2,1498.6,79.05,50.45,159.4,1933.3,,711.8,,22.85,,72.4,1926.35,403.3,421.5,1266.45,1595.55,407.65,184.9,,601.35,5.15,33.85,943.25,553.35,527.0,601.65,,571.85,816.3,8816.8,242.35,24.0,1080.2,,,1754.3
2022-09-12,62.55,,3463.8,938.5,,890.05,,801.0,7286.9,288.6,63.8,119.0,1396.85,1887.6,231.5,1133.8,,4443.95,119.8,2614.0,1064.15,1493.55,77.9,50.9,163.1,1927.25,,721.3,,22.95,,72.45,1924.0,412.55,428.9,1269.85,1644.05,400.0,185.4,,603.4,5.4,34.0,949.75,554.9,525.75,604.45,,569.5,825.5,8885.4,242.8,25.35,1067.1,,,1752.55
2022-09-13,65.45,,3555.8,948.8,,910.2,,805.55,7403.45,298.15,63.3,118.15,1398.1,1875.95,231.3,1079.6,,4493.25,119.15,2597.5,1062.05,1513.1,76.8,50.25,163.05,1930.25,,719.95,,23.1,,71.9,1923.4,409.9,424.75,1286.0,1649.65,397.55,187.3,,606.45,5.55,34.5,952.75,558.0,544.1,,,569.75,849.0,9089.2,241.05,24.35,1075.7,,,1770.65
2022-09-14,63.3,,3572.1,947.85,,983.1,,803.05,7483.45,306.55,63.1,118.25,1380.15,1928.5,231.95,1131.5,,4478.25,120.75,2569.0,1046.05,1528.65,79.0,50.9,163.2,1905.05,,712.85,,22.85,,70.8,1954.7,399.95,420.75,1276.35,1613.0,395.65,185.1,,599.6,5.3,34.15,957.85,571.75,529.0,,,568.6,840.25,8914.7,241.5,25.4,1072.2,,,1759.55
2022-09-15,64.6,,3748.7,968.55,,982.8,,790.0,7386.3,304.6,61.7,117.9,1358.75,1955.15,234.25,1181.55,,4525.85,122.05,2544.15,1034.0,1520.7,79.2,52.75,162.6,1902.1,,724.35,,22.3,,70.1,1934.15,394.65,418.4,1292.9,1683.0,388.95,194.0,,602.05,5.05,33.95,958.65,572.15,526.2,,,570.05,837.4,8885.25,245.4,25.25,1094.35,,,1745.95
2022-09-16,63.2,,3702.2,938.2,,1021.1,,789.3,7274.1,288.8,59.4,113.45,1334.15,1888.7,231.05,1183.3,,4327.55,121.55,2483.4,1017.1,1492.75,75.75,50.95,156.85,1836.05,,703.0,,22.0,,68.4,1930.3,386.6,430.45,1248.0,1643.9,388.2,190.1,,595.55,5.0,33.8,934.05,561.8,515.45,,,566.05,795.2,8730.3,236.3,24.05,1102.35,,,1713.45
2022-09-19,63.95,,3778.65,959.6,,990.4,,798.1,7496.1,289.25,59.2,113.55,1311.0,1902.1,229.9,1238.2,,4348.0,122.6,2481.1,1001.9,1502.6,74.4,51.1,152.95,1838.55,,692.0,,21.6,,68.0,1929.5,387.45,459.85,1226.2,1635.85,381.8,183.75,,584.7,4.75,34.2,942.85,572.25,515.0,,,566.85,793.0,8696.4,232.35,24.55,1081.1,,,1709.95
2022-09-20,62.85,,3834.55,970.25,,971.35,,812.75,7635.4,293.3,60.1,114.95,1347.05,1911.95,229.85,1199.65,,4349.3,123.3,2461.05,1005.15,1520.7,74.35,51.3,153.25,1905.65,,706.15,,21.65,,67.9,1939.75,389.15,455.5,1284.25,1631.05,382.2,183.9,,587.35,4.6,34.55,957.2,574.05,514.6,,,569.9,804.2,8901.55,235.25,25.05,1122.65,,,1737.6
2022-09-21,63.45,,3640.1,932.9,,964.1,,806.55,7690.65,289.05,59.1,114.85,1324.9,1878.35,231.55,1200.9,,4308.7,122.75,2454.65,1019.75,1518.35,75.35,50.75,151.1,1877.55,,700.35,,21.5,,65.7,1918.5,380.7,452.85,1288.9,1630.1,367.6,180.55,,593.95,4.5,34.85,948.4,569.7,497.9,,,564.25,804.2,8817.5,231.2,24.85,1124.4,,,1699.5
2022-09-22,63.3,,3716.3,946.65,,973.75,,789.2,7719.55,287.25,59.4,113.7,1318.7,1874.7,227.05,1227.05,,4431.7,122.9,2487.55,1022.6,1486.0,75.3,50.65,151.95,1876.8,,700.9,,21.45,,66.75,1892.75,391.75,460.15,1294.65,1629.95,365.15,181.45,,590.2,4.7,36.05,944.45,567.3,479.15,,,563.9,803.2,8990.65,231.65,24.05,1170.5,,,1686.3
2022-09-23,60.8,,3674.3,913.8,,941.7,,768.6,7507.15,278.15,58.0,113.25,1305.4,1851.7,222.85,1182.1,,4367.0,116.75,2438.8,1012.15,1446.15,73.0,48.7,147.1,1844.25,,685.8,,21.3,,66.05,1862.7,381.55,447.5,1261.95,1606.25,368.25,177.4,,586.1,4.6,35.2,915.55,550.6,475.0,,,556.0,781.55,8857.1,224.5,23.45,1158.95,,,1655.7
2022-09-26,57.8,,3586.2,863.4,,894.6,,742.6,7259.5,261.55,55.35,110.65,1253.45,1759.5,215.5,1205.1,,4375.3,111.0,2339.65,980.45,1426.65,69.2,47.25,142.75,1839.25,,664.5,,20.9,,63.2,1829.0,361.1,419.6,1238.25,1539.6,356.9,170.3,,577.6,4.4,33.65,875.7,543.3,468.15,,,555.15,780.85,8534.8,215.3,22.1,1086.9,,,1632.55
2022-09-27,58.85,,3559.1,844.2,,897.1,,737.5,7242.85,262.9,55.95,111.35,1254.1,1732.85,213.9,1131.85,,4283.2,114.4,2282.35,988.0,1413.85,70.9,47.45,141.7,1845.15,,676.65,,21.15,,63.65,1799.3,356.3,439.0,1201.1,1540.4,358.75,172.4,,579.95,4.25,33.6,904.45,536.5,464.6,,,551.05,797.85,8336.45,217.5,21.65,1038.55,,,1623.15
2022-09-28,58.05,,3548.75,827.1,,915.15,,716.45,7202.5,253.8,57.05,111.4,1231.25,1711.1,210.8,1110.15,,4318.15,111.85,2290.2,990.85,1389.55,70.1,46.7,140.55,1819.7,,680.1,,21.25,,62.65,1792.6,350.8,428.75,1164.8,1529.0,354.65,168.15,,582.35,4.3,33.2,897.5,524.85,462.2,,,546.3,793.65,8422.45,213.9,22.0,1029.7,,,1633.9
2022-09-29,61.2,,3470.7,816.4,,912.65,,719.0,7104.75,260.75,58.5,111.35,1226.55,1722.1,213.9,1121.5,,4240.55,113.0,2314.8,990.8,1382.35,72.4,47.75,139.75,1827.3,,707.0,,21.35,,62.85,1765.3,356.3,461.85,1180.85,1567.05,349.9,169.15,,578.2,4.3,32.95,903.4,521.75,468.85,,,556.4,792.6,8428.6,212.25,21.7,1033.15,,,1640.55
