date,TATAELXSI,TATAPOWER,UJJIVANSFB,VBL,WHIRLPOOL,ADANIENT,ADANIPORTS,AETHER,AXISBANK,BAJFINANCE,BANDHANBNK,BHEL,CASTROLIND,CDSL,CLEAN,COALINDIA,DATAPATTNS,DMART,FEDERALBNK,HAL,HAPPSTMNDS,HDFCBANK,HFCL,IDFCFIRSTB,IEX,INDIGO,IRCTC,IRFC,KELLTONTEC,KOTAKBANK,LATENTVIEW,MAZDOCK,MCX,MTARTECH,NEWGEN,PPL,PRINCEPIPE,RVNL,SBICARD,SBIN,SONACOMS,SPANDANA,SYNGENE,TATACONSUM
2025-03-12,5303.85,356.25,35.27,478.35,939.95,2241.8,1128.3,908.15,1011.2,8484.45,141.55,193.63,239.92,1089.85,1192.1,380.7,1586.3,3674.2,178.22,3415.4,685.45,1711.15,79.12,54.63,156.49,4729.2,698.2,119.2,108.87,1982.55,350.45,2255.9,4773.45,1271.7,946.5,412.25,253.65,333.3,835.35,723.05,504.8,250.9,676.6,945.45
2025-03-13,5236.75,350.75,35.26,488.15,941.85,2221.1,1119.2,891.65,1010.2,8420.45,139.84,193.33,231.08,1071.0,1203.65,378.3,1663.1,3797.1,176.6,3396.15,668.95,1706.6,77.55,53.48,153.56,4700.85,689.05,117.69,106.62,1985.1,350.5,2316.0,4808.45,1257.6,949.3,411.2,248.7,329.35,829.85,727.85,485.8,243.2,666.2,946.1
2025-03-17,5174.45,350.75,35.28,507.25,932.4,2252.7,1137.15,860.1,1034.15,8580.35,138.34,195.43,236.02,1058.2,1203.9,385.75,1635.55,3825.3,177.34,3439.9,643.95,1710.4,77.64,52.89,162.67,4780.45,690.65,118.77,103.8,1993.1,347.6,2322.05,4960.0,1228.55,936.9,401.25,240.05,328.45,843.0,723.15,485.95,241.1,675.15,940.45
2025-03-18,5269.35,362.7,34.92,532.5,950.75,2308.5,1158.8,848.65,1045.25,8682.5,140.68,203.88,222.03,1119.75,1227.85,389.3,1650.3,3833.85,180.18,3579.95,642.9,1732.2,80.44,54.62,163.33,4806.25,705.9,121.8,107.52,2034.0,359.2,2376.5,5113.95,1248.75,935.45,417.0,247.5,333.15,839.3,736.7,493.85,248.15,682.8,946.85
2025-03-19,5366.3,371.45,35.61,540.9,965.35,2318.65,1173.5,851.85,1052.05,8731.6,141.27,205.69,218.78,1173.25,1221.9,395.85,1714.05,3845.2,186.19,3740.65,641.4,1744.1,82.01,55.42,167.96,4980.55,717.65,128.11,113.58,2021.55,372.85,2625.25,5207.85,1295.3,918.45,425.8,249.85,353.65,846.5,745.1,507.95,255.6,706.05,949.85
2025-03-20,5377.35,370.35,36.03,548.75,984.4,2339.3,1177.45,857.8,1054.35,8679.65,141.52,206.54,216.39,1170.3,1252.95,396.4,1688.95,3884.4,186.54,3818.95,644.65,1768.75,81.44,55.71,167.58,5086.75,714.85,128.52,112.77,2035.65,372.25,2633.1,5384.1,1318.85,962.1,427.65,248.7,357.9,856.85,749.55,508.5,258.05,704.45,965.85
2025-03-21,5462.95,379.5,35.62,537.95,981.25,2362.8,1188.8,874.25,1070.15,8916.1,144.96,211.95,217.47,1216.3,1237.0,405.4,1713.35,3892.2,187.3,3891.25,656.3,1770.35,82.81,56.29,172.67,5044.05,722.2,129.66,115.39,2079.0,381.5,2591.4,5464.1,1344.0,1034.15,431.75,256.7,361.35,857.5,753.2,509.35,267.35,716.0,961.2
2025-03-24,5629.95,383.3,35.99,531.1,1004.65,2368.7,1200.8,862.3,1097.85,9090.05,147.37,217.54,219.29,1235.55,1224.0,406.0,1738.3,3905.1,195.8,4129.8,646.8,1800.0,84.94,57.89,178.07,4970.35,726.95,132.8,116.87,2176.15,376.6,2654.8,5392.9,1441.6,1022.35,440.4,260.05,371.55,854.5,780.8,501.95,264.3,720.1,970.45
2025-03-25,5496.95,377.1,35.67,517.15,987.75,2320.35,1182.45,858.0,1118.55,9067.25,147.78,213.6,208.49,1210.4,1207.4,398.3,1729.45,3998.8,194.85,4012.45,637.85,1821.45,81.25,57.35,175.99,5006.7,717.15,129.41,111.55,2170.0,360.3,2614.5,5156.15,1363.7,993.35,415.75,251.95,370.35,859.2,772.85,493.7,249.65,714.25,970.7
2025-03-26,5567.0,376.0,34.73,527.9,969.45,2312.6,1181.6,845.8,1096.25,8866.05,148.56,210.52,205.68,1181.2,1200.6,394.8,1692.65,3945.7,192.31,4128.3,623.3,1806.55,79.77,57.0,177.16,5025.15,704.45,128.39,109.3,2144.9,359.9,2643.15,5141.9,1315.75,968.9,410.65,244.55,362.2,868.6,764.0,496.95,240.95,720.2,959.65
2025-03-27,5417.8,383.4,34.69,536.3,985.55,2363.35,1196.75,834.85,1098.35,9003.85,148.02,213.98,208.97,1187.7,1194.85,396.85,1688.25,4065.0,197.58,4160.95,610.6,1825.35,81.25,56.94,178.44,5127.8,718.05,124.34,106.99,2128.65,363.95,2695.35,5245.85,1303.3,1009.9,411.5,253.45,354.65,870.5,772.3,467.35,241.55,719.55,973.55
2025-03-28,5214.6,375.4,34.41,539.65,989.9,2315.8,1182.95,831.0,1102.0,8945.6,146.28,216.43,202.96,1220.05,1167.35,398.2,1689.95,4083.2,192.73,4177.45,596.7,1828.2,79.1,54.96,175.77,5115.35,727.5,124.42,107.02,2171.2,367.55,2643.8,5311.75,1281.15,996.3,406.85,245.25,351.85,881.1,771.5,461.2,235.0,726.2,1001.9
2025-04-01,5069.6,374.75,34.91,538.75,1047.55,2335.25,1174.75,824.75,1085.6,8698.2,149.48,211.69,206.86,1197.8,1217.9,397.65,1696.25,4003.6,192.43,4223.7,592.25,1767.85,80.77,57.17,176.73,5028.0,724.25,124.38,109.6,2145.9,371.2,2578.55,5227.9,1344.2,992.0,413.05,263.48,350.1,862.1,771.7,461.0,244.52,718.15,992.25
2025-04-02,5229.95,378.25,34.46,546.9,1063.95,2369.4,1195.45,806.8,1084.45,8669.25,151.53,212.58,202.79,1221.45,1215.35,397.5,1722.15,4121.45,192.11,4234.4,607.1,1796.9,81.75,57.19,177.99,5068.25,727.45,127.48,113.1,2154.6,373.0,2603.95,5372.5,1339.75,1003.75,412.1,261.06,358.55,857.0,775.95,465.65,244.52,724.15,1062.7
2025-04-03,5194.4,385.65,36.26,544.5,1079.35,2410.8,1199.9,827.8,1089.85,8594.6,156.6,218.68,200.94,1238.3,1207.4,397.05,1739.75,4157.8,194.14,4319.2,596.7,1794.85,83.22,60.35,182.05,5003.6,738.25,129.16,112.75,2132.6,375.45,2737.55,5334.6,1326.15,992.25,418.35,261.71,359.75,850.3,779.2,450.15,251.54,747.15,1071.0
2025-04-04,5056.65,368.95,36.53,535.45,1062.4,2334.65,1148.35,818.8,1091.3,8718.85,153.05,214.45,203.28,1199.85,1191.75,385.05,1681.15,4039.9,195.0,4239.1,586.25,1817.3,79.16,57.81,178.52,5098.9,714.1,124.84,108.48,2131.95,364.3,2542.2,5026.8,1280.45,921.8,405.2,244.91,350.3,848.0,767.45,421.85,241.02,724.65,1087.85
2025-04-07,4808.3,354.85,35.14,519.6,1030.25,2212.7,1110.65,807.15,1047.95,8568.0,144.96,207.7,198.57,1143.8,1167.25,377.5,1642.7,4023.15,190.81,4008.2,548.35,1757.7,74.34,56.49,173.8,4988.7,697.4,122.42,103.27,2037.85,352.05,2317.3,4989.6,1248.65,842.4,384.15,239.83,335.95,812.05,746.9,406.6,227.66,697.1,1047.35
2025-04-08,4869.4,359.7,37.54,540.4,1080.6,2285.7,1131.35,822.75,1077.85,8822.25,150.0,210.94,193.52,1171.95,1171.35,382.85,1662.8,4053.85,190.53,4041.95,548.65,1769.15,75.96,57.9,176.9,5157.05,713.95,124.41,105.49,2055.15,359.35,2358.7,5199.4,1274.5,907.35,395.45,244.0,344.35,846.5,768.6,411.05,235.28,695.1,1069.75
2025-04-09,4755.75,358.25,39.03,540.2,1069.5,2236.9,1131.8,816.4,1061.65,8735.8,146.86,211.81,196.16,1146.65,1144.7,374.6,1627.65,4139.3,189.96,4030.7,543.15,1765.0,75.06,59.25,177.4,5193.75,715.2,123.06,105.15,2052.7,361.6,2371.2,5221.05,1290.7,876.25,382.2,243.11,337.65,846.55,742.2,407.45,235.18,691.7,1089.75
2025-04-11,4752.05,364.45,39.77,545.75,1106.55,2321.4,1164.55,824.95,1068.95,8921.1,149.68,212.97,199.33,1168.0,1180.95,392.1,1681.95,4131.5,190.44,4107.2,560.5,1806.75,76.01,59.92,179.03,5151.1,730.7,124.11,105.65,2111.2,379.9,2432.55,5441.45,1322.75,905.3,401.3,247.42,346.3,852.0,753.85,430.1,240.2,701.8,1097.9
2025-04-15,4931.0,378.5,39.75,550.6,1105.6,2418.2,1210.8,829.65,1112.8,9141.0,154.07,221.8,203.9,1227.4,1166.2,395.25,1878.7,4212.7,191.9,4206.1,572.8,1864.9,82.52,61.93,184.01,5256.0,754.5,128.27,109.8,2120.2,386.75,2661.3,5581.5,1371.0,941.85,412.45,261.46,360.8,882.4,763.5,462.55,250.46,721.4,1103.4
2025-04-16,4929.0,381.25,39.3,549.2,1100.2,2415.6,1232.9,836.75,1161.3,9056.5,158.41,226.0,206.03,1232.2,1184.0,399.25,1890.7,4221.5,194.92,4209.2,577.9,1878.0,82.39,63.32,186.61,5244.5,760.6,129.06,110.6,2123.4,383.2,2731.9,5628.0,1412.0,942.55,419.6,258.98,367.05,888.65,771.75,446.8,252.75,729.15,1105.9
2025-04-17,4900.5,381.7,42.1,556.75,1104.85,2418.1,1259.4,827.8,1190.8,9162.5,158.79,227.39,202.12,1241.9,1176.1,398.85,1897.4,4357.1,194.85,4220.4,576.8,1906.7,83.3,63.0,187.62,5366.0,769.4,129.48,109.75,2188.1,393.35,2710.6,5668.5,1404.1,926.1,421.8,258.26,370.85,906.35,797.45,451.7,271.5,727.0,1120.2
2025-04-21,5342.0,390.85,44.2,546.8,1093.65,2442.7,1243.1,812.55,1223.0,9273.5,167.94,227.19,206.04,1306.8,1200.4,400.5,1959.0,4342.3,202.04,4309.1,583.05,1927.1,85.89,66.64,189.97,5496.5,774.65,131.43,112.57,2241.4,395.1,2764.6,5942.0,1419.5,949.85,431.65,263.59,375.05,909.65,816.7,455.6,325.8,724.6,1121.0
2025-04-22,5480.0,388.6,44.27,549.45,1109.1,2445.5,1233.2,776.55,1216.8,9260.5,168.54,228.32,208.27,1312.6,1204.8,398.6,2130.1,4435.6,201.64,4286.0,585.5,1961.7,85.64,67.2,189.7,5534.0,774.85,132.31,112.28,2268.8,392.25,2755.4,5977.5,1428.5,941.0,429.05,265.03,373.8,915.8,822.4,451.6,323.24,735.7,1136.7
2025-04-23,5664.5,394.45,44.95,549.15,1088.7,2453.6,1239.1,828.85,1206.9,9323.0,170.59,230.53,208.45,1360.9,1216.8,398.95,2171.4,4508.1,199.77,4307.0,595.8,1923.9,85.73,68.45,191.33,5558.5,784.95,134.36,114.41,2227.0,420.5,2765.9,6138.0,1436.2,993.15,439.6,262.99,373.9,915.9,813.45,478.45,305.5,749.15,1150.1
2025-04-24,5918.0,395.85,44.74,532.35,1187.05,2442.5,1236.4,834.05,1207.1,9301.0,170.73,230.5,208.67,1367.4,1219.6,399.85,2153.0,4498.8,201.9,4300.0,599.95,1916.8,85.4,67.65,190.84,5520.5,777.05,133.42,114.09,2223.0,420.1,2717.7,6225.5,1427.1,1101.4,442.45,263.49,371.15,926.55,813.4,469.15,317.07,653.4,1161.3
2025-04-25,5612.5,387.6,44.09,521.95,1156.55,2354.3,1193.0,820.95,1166.3,9112.0,165.45,222.37,202.98,1330.9,1194.3,393.15,2086.6,4375.2,196.49,4196.4,585.5,1911.2,81.15,66.08,190.5,5313.5,751.85,128.8,109.08,2204.4,402.9,2661.1,6052.5,1420.8,1055.65,423.6,252.89,361.2,867.55,798.65,453.65,293.01,630.1,1155.7
2025-04-28,5689.0,395.1,43.83,533.2,1199.85,2369.8,1209.9,820.7,1192.8,9093.0,164.26,230.31,209.51,1339.1,1189.2,397.15,2236.2,4366.8,199.83,4426.3,584.35,1920.2,81.85,66.5,195.21,5341.0,764.05,127.17,108.66,2225.6,405.6,2786.3,6171.0,1432.8,1025.9,416.65,252.28,361.2,863.9,817.35,463.25,289.06,616.95,1155.2
2025-04-29,5764.0,393.35,43.9,529.15,1291.5,2330.6,1216.4,824.7,1187.3,9093.0,167.9,231.33,203.21,1346.2,1192.0,389.1,2556.9,4310.0,203.42,4609.3,585.4,1908.8,81.2,66.93,192.82,5264.0,762.35,126.93,108.99,2205.0,401.5,3027.9,6227.5,1469.9,1035.75,418.85,258.3,360.45,878.4,812.55,491.85,288.19,628.9,1168.9
2025-04-30,5766.0,384.4,42.63,522.35,1259.35,2301.3,1216.5,805.35,1185.0,8634.5,165.62,226.84,197.73,1320.0,1174.8,385.3,2486.6,4199.9,196.68,4487.9,571.85,1925.0,79.39,64.89,190.35,5249.5,751.5,124.47,106.4,2208.1,393.25,3057.6,6128.0,1421.3,986.55,413.3,251.21,349.8,873.55,788.65,481.15,274.78,634.05,1165.8
2025-05-02,5821.0,381.75,42.4,524.45,1236.1,2294.2,1267.1,824.4,1182.2,8862.5,161.74,224.54,199.15,1328.2,1168.0,384.4,2310.3,4059.2,189.68,4492.4,596.6,1925.0,78.15,66.08,190.69,5344.5,748.65,124.2,106.39,2185.2,407.9,2996.6,6266.5,1424.7,1005.75,413.2,249.95,352.2,878.2,800.0,496.95,282.05,627.95,1156.8
2025-05-05,5817.0,389.1,41.54,538.75,1237.9,2455.5,1347.1,803.05,1173.2,8932.0,164.4,228.72,203.96,1313.5,1188.1,385.6,2285.4,4018.4,191.51,4590.8,609.4,1936.8,80.59,67.02,195.14,5531.5,765.45,125.01,107.36,2084.9,399.25,3099.5,6265.0,1422.2,1041.7,411.5,254.05,354.65,904.35,790.0,508.6,282.85,629.2,1161.5
2025-05-06,5700.0,374.9,40.97,514.3,1196.5,2354.0,1320.8,802.55,1161.4,8797.5,157.45,217.75,199.79,1260.2,1170.8,378.25,2194.8,4006.1,187.29,4507.5,593.15,1931.7,76.35,65.52,190.99,5322.0,736.75,120.37,102.01,2074.0,388.65,2972.6,6000.0,1394.0,1078.2,392.65,246.7,341.55,889.7,774.1,502.45,271.2,618.75,1155.3
2025-05-07,5758.0,377.35,40.77,512.1,1237.5,2353.1,1338.2,797.05,1161.3,8986.5,159.56,225.15,198.73,1266.6,1179.9,383.3,2158.2,3999.8,191.17,4470.3,591.45,1945.6,77.71,66.96,196.46,5296.5,741.5,121.25,103.55,2094.9,398.8,2816.2,6057.0,1382.1,1082.15,395.05,246.85,339.95,914.65,776.1,511.15,273.5,621.2,1146.0
2025-05-08,5711.5,370.15,41.44,488.75,1235.0,2285.3,1333.1,807.35,1172.2,8832.5,157.19,217.17,198.96,1240.2,1192.3,385.45,2202.3,3974.3,186.73,4422.9,585.05,1928.5,75.41,66.42,189.9,5146.0,727.95,118.94,100.98,2112.6,400.7,2819.9,6004.5,1394.6,1069.1,391.35,246.45,331.45,890.5,769.0,508.1,264.9,610.7,1116.0
2025-05-09,5738.0,371.0,40.73,496.25,1222.9,2251.0,1306.3,789.7,1151.1,8641.0,156.26,216.63,199.84,1218.6,1189.5,382.4,2295.2,3972.4,187.38,4501.2,577.5,1889.7,74.14,66.21,189.38,5101.0,722.55,116.42,101.42,2103.1,412.45,2922.0,5670.5,1433.5,1074.75,389.5,246.3,323.1,874.2,779.25,500.5,261.35,614.1,1113.7
2025-05-12,6100.0,391.4,43.04,513.85,1271.2,2425.3,1362.1,805.9,1203.0,9018.5,163.57,232.95,204.28,1279.0,1237.1,395.5,2386.0,4023.5,194.45,4439.7,609.7,1957.2,81.9,69.08,194.95,5476.5,763.45,125.53,109.89,2145.0,424.4,2904.4,6061.5,1454.8,1117.9,411.15,262.9,359.45,898.15,801.65,519.8,279.3,625.6,1145.6
2025-05-13,5986.0,389.3,43.97,508.75,1266.0,2441.2,1369.2,765.75,1193.6,9042.0,162.38,238.38,205.14,1323.3,1248.2,395.15,2485.3,4064.1,198.09,4609.8,593.35,1922.6,82.73,69.0,194.8,5521.0,764.0,124.76,111.89,2115.6,422.05,3002.6,5937.5,1493.9,1153.7,420.25,268.7,357.05,887.1,801.75,508.15,287.7,629.45,1118.6
2025-05-14,6100.5,396.95,44.9,510.1,1268.7,2461.9,1371.8,748.85,1195.5,9081.0,167.03,239.36,206.3,1336.4,1263.1,403.1,2538.4,4049.2,198.23,4768.0,594.65,1910.6,85.65,69.47,197.25,5451.5,777.9,129.96,115.3,2092.4,420.2,3078.2,6202.5,1521.8,1130.45,421.2,278.25,372.8,901.2,800.7,528.2,297.45,640.85,1120.4
2025-05-15,6180.5,397.95,45.41,506.6,1266.0,2520.0,1406.2,751.6,1209.1,9188.5,168.99,245.68,207.95,1337.2,1276.5,404.65,2625.0,4073.5,198.84,4864.8,598.9,1933.8,90.08,69.48,197.48,5589.0,785.7,130.24,115.35,2106.4,423.45,3182.4,6204.5,1551.9,1152.5,423.6,283.95,376.25,911.35,807.75,533.75,299.35,638.35,1147.2
2025-05-16,6212.0,405.8,44.59,501.65,1296.4,2555.0,1407.4,746.85,1208.8,9167.0,170.09,250.35,211.3,1408.8,1294.2,404.8,2868.2,4189.7,199.03,5127.7,604.6,1934.7,88.43,69.26,199.86,5562.5,809.05,138.61,117.98,2108.2,422.85,3522.4,6450.0,1636.4,1158.95,429.15,285.1,409.6,912.0,792.1,542.85,296.3,645.4,1168.0
2025-05-19,6245.0,408.1,44.94,494.8,1293.6,2540.6,1398.3,741.65,1202.8,9255.5,170.55,243.78,210.83,1450.8,1286.1,402.7,2801.7,4206.8,201.9,5016.3,612.4,1938.7,89.8,68.66,197.63,5574.5,804.6,141.49,117.84,2111.2,419.45,3409.9,6476.5,1634.8,1147.65,435.1,289.0,431.5,914.6,795.0,536.1,295.5,642.0,1149.3
2025-05-20,6195.5,398.95,44.56,480.3,1295.5,2501.6,1384.6,732.6,1195.8,9079.0,164.9,244.43,207.38,1448.6,1267.2,408.1,2639.4,4071.5,198.16,4851.3,607.55,1914.9,86.04,67.18,197.45,5442.0,785.75,136.71,116.4,2090.1,410.55,3330.3,6334.5,1625.0,1334.55,428.1,285.0,415.05,898.85,785.65,524.45,288.1,628.5,1128.5
2025-05-21,6184.5,401.85,44.34,479.15,1265.9,2500.4,1384.6,740.35,1197.8,9197.5,168.22,247.42,208.71,1450.3,1274.5,405.35,2744.2,4112.7,200.82,5001.1,605.1,1926.8,85.13,66.67,199.18,5461.5,790.2,138.08,116.71,2071.3,407.75,3411.5,6370.5,1646.9,1266.05,428.15,295.95,412.05,903.15,787.1,525.05,287.0,639.35,1138.8
2025-05-22,6202.5,395.6,44.46,469.55,1267.1,2487.6,1371.4,743.25,1188.5,9139.0,165.6,247.57,209.31,1455.5,1328.9,398.85,2740.8,4082.7,201.17,5040.0,607.05,1919.9,84.5,66.87,194.83,5503.0,778.85,136.83,116.99,2065.8,409.8,3500.0,6370.0,1663.3,1248.2,433.25,308.85,404.9,885.25,785.25,528.05,284.95,635.1,1126.7
2025-05-23,6290.5,402.05,44.76,488.75,1262.8,2540.0,1395.4,747.2,1210.1,9243.5,165.46,254.8,208.16,1462.3,1433.2,401.5,2718.4,4140.8,203.43,4961.6,601.75,1933.6,87.1,67.09,195.03,5521.0,783.05,136.71,117.38,2100.8,416.8,3502.3,6492.5,1663.0,1260.95,460.6,321.1,398.65,897.7,790.5,537.3,284.1,637.25,1140.8
2025-05-26,6431.5,402.6,44.41,482.7,1272.0,2547.7,1400.2,750.4,1215.2,9269.5,165.62,261.86,207.95,1468.9,1425.3,402.7,2824.8,4138.4,201.9,5003.2,608.2,1940.2,85.97,66.62,194.5,5420.0,792.9,140.18,122.39,2089.3,418.6,3550.2,6457.0,1618.4,1255.55,469.8,336.8,412.05,906.5,794.4,545.0,289.35,650.15,1146.3
2025-05-27,6410.0,402.2,45.09,485.55,1249.7,2540.3,1404.2,749.2,1195.6,9171.0,168.95,260.17,206.96,1465.8,1424.5,399.95,2813.8,4094.0,202.48,5029.1,605.15,1926.3,87.32,68.12,199.45,5313.5,793.15,139.65,123.8,2077.4,419.8,3623.1,6423.5,1649.4,1253.05,463.0,334.35,415.45,915.95,793.7,544.95,289.55,654.15,1138.4
2025-05-28,6471.0,396.35,44.44,483.9,1224.3,2515.0,1411.0,745.95,1194.7,9267.5,169.21,266.61,206.54,1519.3,1425.7,398.2,2845.7,4042.3,201.62,5017.8,602.7,1923.5,87.61,67.99,197.81,5330.5,776.35,140.34,128.35,2074.3,420.3,3663.9,6464.0,1657.0,1246.0,463.95,330.85,416.15,908.25,796.55,539.2,294.5,650.25,1121.4
2025-05-29,6499.5,397.3,43.55,483.05,1225.2,2540.8,1438.6,745.95,1201.7,9204.0,170.93,266.41,218.24,1513.0,1466.9,398.2,2861.4,4042.3,201.09,5000.7,600.7,1927.5,88.43,67.9,199.81,5322.0,774.7,139.96,131.08,2081.6,420.45,3751.2,6572.5,1664.4,1209.6,458.85,327.6,418.1,914.25,797.35,542.65,288.75,647.75,1109.8
2025-05-30,6439.5,392.8,43.03,475.95,1235.9,2519.9,1432.8,745.15,1192.2,9180.5,170.19,259.83,216.22,1529.7,1549.2,397.3,2848.2,4002.1,202.06,4974.1,594.5,1944.9,87.59,67.97,200.55,5330.0,756.0,138.95,128.59,2074.7,416.05,3478.2,6602.0,1640.8,1237.1,405.35,334.85,405.55,921.05,812.3,543.95,289.9,646.55,1106.3
2025-06-02,6417.0,396.85,44.49,481.65,1240.0,2518.8,1468.0,746.45,1194.4,9118.5,172.75,261.4,216.15,1682.9,1505.9,399.7,2947.3,4025.5,206.25,5017.1,594.4,1932.1,89.06,68.69,200.63,5333.0,766.35,142.02,122.3,2063.6,416.6,3384.5,6699.0,1633.5,1230.9,401.8,330.7,406.9,923.65,813.65,541.4,270.65,649.0,1120.4
2025-06-03,6407.0,391.5,43.51,474.4,1232.4,2470.9,1432.3,745.85,1181.5,8979.0,170.02,252.95,217.47,1708.9,1480.3,392.85,2963.9,4055.2,211.3,4989.2,594.8,1924.6,87.53,66.98,201.17,5383.5,771.5,140.81,119.59,2044.5,415.15,3438.6,6832.5,1623.9,1221.2,402.2,322.15,403.75,916.3,809.8,533.75,264.95,641.05,1114.6
2025-06-04,6447.5,393.65,43.38,467.8,1251.1,2489.4,1436.2,775.2,1171.0,8987.0,169.02,253.75,217.38,1701.3,1489.3,394.6,2985.2,4074.5,210.97,4959.8,593.9,1941.2,89.87,67.49,202.01,5416.0,777.25,144.95,119.44,2046.3,410.4,3412.7,6870.5,1682.2,1224.5,416.85,328.35,429.95,942.05,806.5,538.05,260.65,647.4,1124.4
2025-06-05,6491.5,393.55,44.5,468.1,1269.8,2504.4,1456.7,801.4,1159.0,8934.0,166.86,252.0,218.9,1778.8,1538.6,394.9,3171.3,4153.5,207.07,5071.6,593.85,1949.6,88.89,66.8,199.33,5482.0,781.25,145.27,120.88,2039.9,409.2,3430.2,7099.0,1763.4,1224.4,410.05,326.75,429.6,944.35,806.0,528.1,272.35,646.7,1111.9
2025-06-06,6473.0,399.55,47.83,477.0,1288.4,2534.2,1471.7,789.95,1194.6,9371.5,173.55,255.7,216.85,1776.0,1498.2,398.95,3064.3,4201.6,207.78,4989.3,588.9,1978.7,91.42,71.55,202.13,5480.5,779.65,146.41,119.92,2073.4,409.4,3404.7,7418.0,1770.7,1234.2,405.2,334.3,428.65,993.1,813.05,510.15,273.25,646.05,1115.6
2025-06-09,6631.5,406.2,48.57,476.6,1354.7,2582.1,1467.1,809.05,1219.9,9607.5,186.24,258.15,220.43,1793.5,1501.6,401.0,2953.9,4179.1,212.7,5008.6,615.85,1978.9,91.99,72.31,209.31,5695.0,787.9,146.96,124.67,2138.2,415.25,3369.1,7955.5,1770.3,1229.8,416.85,333.35,431.75,1017.0,820.05,521.35,282.3,656.45,1121.2
2025-06-10,6705.0,413.2,51.35,476.25,1318.1,2613.1,1473.8,799.85,1232.8,9497.5,181.09,260.55,223.13,1787.2,1477.7,399.55,3123.4,4080.0,211.01,5112.1,618.8,1965.3,91.74,71.42,210.01,5599.0,788.9,145.23,127.81,2151.1,412.2,3397.7,7890.5,1759.9,1225.6,413.05,339.45,426.7,1002.25,817.05,516.6,284.25,658.2,1115.1
2025-06-11,6624.5,412.05,49.01,475.1,1349.5,2581.2,1456.4,797.85,1231.4,9425.0,182.47,257.0,219.66,1739.4,1506.7,402.1,3027.8,4078.2,208.12,5039.8,619.6,1950.4,91.57,71.3,193.68,5631.0,783.0,145.45,127.1,2145.3,415.1,3314.6,7676.0,1721.9,1214.4,416.85,360.75,427.8,991.95,815.05,519.0,282.15,662.55,1104.3
2025-06-12,6473.5,401.65,48.41,476.6,1340.1,2543.7,1445.8,788.5,1212.9,9368.5,177.68,253.8,214.94,1644.2,1459.5,392.7,2930.0,4074.0,206.46,4956.0,608.0,1943.4,88.03,70.85,190.21,5476.5,771.3,140.47,134.01,2126.8,405.65,3210.4,7511.0,1681.0,1175.9,408.7,349.65,412.95,1002.15,805.95,510.85,279.1,663.15,1085.1
2025-06-13,6392.5,397.2,49.07,469.9,1328.7,2507.9,1405.0,792.4,1205.8,9331.0,175.19,253.55,211.71,1659.7,1469.7,391.2,3002.5,4051.9,205.3,5026.0,600.4,1917.6,86.8,70.44,187.22,5262.0,770.65,138.33,130.54,2107.4,398.2,3200.4,7557.5,1683.7,1167.3,405.4,363.75,407.0,1007.0,792.35,501.85,275.6,653.1,1078.4
2025-06-16,6377.0,399.4,48.37,473.15,1323.6,2544.0,1400.6,791.5,1215.4,938.0,178.46,254.45,212.65,1682.6,1466.2,394.35,2960.8,4087.0,205.61,5063.7,601.55,1935.4,84.72,70.9,190.1,5382.5,770.1,139.94,130.08,2139.0,400.35,3165.6,7827.5,1690.4,1233.6,403.15,383.4,409.5,1008.7,792.5,500.2,275.4,660.35,1083.4
2025-06-17,6418.0,396.05,47.95,470.35,1330.9,2488.5,1392.3,787.95,1215.1,923.0,175.01,252.35,210.78,1686.8,1438.2,391.3,2999.3,4059.1,204.77,5047.3,668.45,1929.6,81.91,70.15,186.76,5310.5,768.7,137.83,129.91,2136.8,404.1,3305.9,7925.5,1692.0,1222.9,397.7,359.15,400.65,991.0,792.3,479.95,265.7,649.15,1071.6
2025-06-18,6449.5,393.4,48.82,469.4,1365.8,2459.1,1372.6,768.6,1221.0,919.0,180.75,251.8,208.02,1680.3,1445.4,390.35,3001.2,4228.4,207.08,4994.0,647.8,1933.9,82.37,70.78,183.31,5273.0,759.7,136.02,127.54,2132.4,407.2,3257.4,7936.5,1692.9,1207.2,397.8,350.35,398.0,972.6,791.9,478.6,269.95,644.55,1065.2
2025-06-19,6220.0,384.55,47.98,448.65,1329.3,2420.6,1338.0,760.85,1217.5,900.5,178.25,247.2,205.56,1637.8,1418.1,384.25,2935.1,4203.1,203.92,4902.3,618.9,1935.3,79.37,69.71,178.85,5271.0,746.8,132.35,123.43,2146.4,400.0,3223.5,7763.5,1719.1,1191.8,398.7,332.75,381.95,939.7,785.1,478.05,263.5,627.25,1088.3
2025-06-20,6319.0,390.1,48.17,459.6,1350.1,2448.4,1349.3,775.7,1220.7,905.0,180.05,250.45,207.28,1685.8,1406.8,389.05,2957.8,4300.3,207.51,4973.1,624.95,1964.7,81.72,70.19,182.51,5390.0,756.6,134.2,125.49,2169.8,402.15,3256.4,8085.0,1716.7,1153.4,398.15,340.3,390.6,945.6,796.15,486.95,267.8,631.2,1100.2
